,date,state,population,coronavirus,covid19,covid,19,nan,people,via,china,amp,trump,virus,pandemic,us,cases,new,news,like,get,wuhan,one,health,di,world,si,time,il,help,crisis,home,need,outbreak,000,know,corona,deaths,et,please,would,realdonaldtrump,covid_19,2020,lockdown,spread,due,could,first,des,go,stay,da,covid 19,coronavirus outbreak,coronavirus covid19,coronavirus pandemic,coronavirus cases,covid19 coronavirus,via youtube,due coronavirus,novel coronavirus,new york,death toll,new coronavirus,amid coronavirus,19 pandemic,stay home,coronavirus crisis,coronavirus covid,china coronavirus,coronavirus via,coronavirus china,social distancing,new cases,il coronavirus,corona virus,positive coronavirus,du coronavirus,spread coronavirus,wuhan coronavirus,coronavirus death,confirmed cases,casos coronavirus,news coronavirus,bbc news,fight coronavirus,tested positive,cruise ship,coronavirus lockdown,public health,href rel,rel nofollow,19 cases,gon na,true href,cases coronavirus,wuhan china,south korea,coronavirus fears,hong kong,stay safe,donald trump,covid 19 pandemic,coronavirus covid 19,covid 19 cases,covid 19 crisis,coronavirus death toll,due covid 19,bbc news coronavirus,covid 19 outbreak,covid 19 patients,covid 19 coronavirus,coronavirus live updates,covid 19 via,new york times,fight covid 19,positive covid 19,twitter web app,amid coronavirus outbreak,amid covid 19,world health organization,tested positive coronavirus,new coronavirus cases,tests positive coronavirus,coronavirus 2019 ncov,covid 19 virus,coronavirus task force,casos covid 19,covid 19 deaths,covid 19 lockdown,spread covid 19,covid 19 di,cases covid 19,amid coronavirus pandemic,covid 19 response,primer caso coronavirus,gt virus coronavirus,coronavirus sars flu,virus coronavirus sars,virus covid 19,penyebaran covid 19,covid 19 testing
577,2020-03-18,CT,3565000,91,83,78,86,83,96,74,92,71,60,94,37,98,80,45,89,76,67,40,71,89,97,64,82,46,92,91,97,73,84,83,41,86,92,74,70,89,72,64,45,59,54,90,85,84,85,69,90,38,80,78,75,90,38,86,90,53,80,52,74,69,79,87,58,14,80,90,100,90,100,70,73,74,93,84,77,67,43,74,89,87,93,100,76,50,24,64,75,0,32,61,0,0,86,47,81,80,82,37,68,58,90,61,58,78,77,88,76,63,89,79,85,79,56,44,47,78,62,87,47,71,44,25,95,39,73,47,36,89,57,61,63,100,45,41,42,45,95,20,85
578,2020-03-18,NY,19450000,91,85,77,86,88,96,74,92,74,60,94,37,98,80,45,89,76,67,40,70,89,97,64,82,46,92,91,97,73,84,83,41,83,92,74,70,86,73,64,66,58,54,90,85,81,87,69,90,38,80,78,75,90,38,86,90,53,78,52,74,69,79,87,58,14,80,90,100,90,100,71,73,74,92,84,77,66,43,72,89,89,93,97,76,50,24,64,76,0,32,61,0,0,86,50,81,98,82,37,68,58,90,61,58,78,79,88,76,63,90,76,85,79,56,41,47,100,62,86,47,71,41,25,95,39,66,51,36,90,57,61,63,100,45,41,43,45,95,20,85
579,2020-03-18,NC,10490000,91,85,78,86,83,96,74,92,71,60,94,37,98,80,45,91,76,67,40,70,91,97,64,82,46,93,92,97,73,83,83,41,86,92,74,71,83,71,52,58,58,54,89,85,84,87,69,90,38,81,78,75,90,38,87,90,41,78,54,74,69,79,87,58,14,80,90,100,90,100,70,73,74,93,84,77,66,43,74,88,89,93,100,76,50,24,64,75,0,32,61,0,0,86,48,81,80,82,33,68,57,90,61,58,78,79,88,76,63,90,79,85,79,56,44,47,78,53,87,47,71,44,21,95,39,73,44,36,90,57,61,63,100,45,44,42,48,90,21,85
580,2020-03-19,MA,6893000,86,84,77,98,80,92,68,90,77,57,91,36,98,81,46,91,74,66,41,72,87,94,65,82,46,93,86,100,72,84,77,41,86,89,77,70,86,75,42,55,56,53,89,78,86,100,70,89,39,77,80,71,86,37,88,86,42,65,58,74,76,83,78,57,16,100,88,89,81,89,76,79,66,91,85,69,70,42,79,85,91,92,89,94,53,23,64,73,25,0,66,0,0,88,47,83,41,77,39,64,51,88,63,63,86,75,78,88,56,90,73,75,84,65,47,16,60,88,80,47,78,42,24,96,30,68,53,42,85,57,63,54,85,63,0,36,60,96,22,79
581,2020-03-19,GA,10620000,88,84,78,98,80,94,68,90,77,57,91,36,96,81,46,91,76,66,42,72,87,94,65,83,46,93,88,100,72,84,77,41,86,89,77,70,85,75,42,54,56,53,89,80,86,100,70,88,39,77,80,71,86,37,88,86,47,65,58,74,76,86,78,56,16,100,88,89,81,89,76,75,66,91,85,69,66,42,79,85,91,92,89,73,53,23,60,73,25,0,66,0,0,88,47,83,41,77,39,64,52,90,63,59,86,73,78,88,56,90,74,73,84,51,41,16,72,88,80,47,78,41,24,96,33,68,53,42,94,57,63,54,94,63,0,36,59,96,22,79
582,2020-03-19,NY,19450000,88,84,77,98,75,94,68,90,77,57,92,36,96,81,46,89,76,66,42,71,87,94,65,82,46,93,88,100,72,83,77,41,86,89,77,70,86,73,42,50,56,53,89,78,85,100,70,89,39,77,80,71,86,37,88,86,47,65,58,74,74,83,78,57,16,100,88,89,81,89,78,79,67,91,85,69,66,42,78,85,91,91,89,89,53,23,64,73,0,0,66,0,0,88,51,83,54,77,39,64,52,90,63,63,86,75,78,88,56,90,73,73,84,65,41,16,72,88,78,47,78,42,24,96,33,67,53,42,94,57,63,54,94,63,0,33,59,96,21,79
583,2020-03-19,NC,10490000,88,84,78,98,80,94,68,90,77,57,92,36,96,81,46,91,76,66,42,71,87,94,65,82,46,93,86,100,72,84,77,41,87,89,77,70,85,76,39,55,56,53,88,78,86,100,70,89,39,76,80,71,86,37,90,84,42,65,63,74,74,83,78,57,16,100,88,89,81,89,76,79,67,91,85,69,66,42,79,85,91,91,88,89,53,23,64,73,0,0,66,0,0,88,47,83,41,77,36,64,51,90,63,63,86,75,78,88,56,90,73,73,84,65,47,16,60,97,82,47,78,41,15,96,33,68,53,42,94,57,63,54,94,63,0,36,60,91,23,79
584,2020-03-19,MD,6046000,89,86,77,98,75,94,67,90,77,57,91,35,96,81,46,91,76,66,42,72,87,94,65,82,46,93,86,100,72,83,77,41,87,89,77,70,86,75,42,55,56,53,89,78,86,100,70,89,39,77,80,71,86,36,88,87,47,65,58,74,76,83,78,57,16,100,88,89,77,89,76,79,66,91,85,69,66,42,79,85,91,91,89,89,53,23,64,73,25,0,66,0,0,88,47,83,41,78,39,64,51,91,63,63,86,75,78,91,56,91,73,73,84,65,54,16,60,88,80,40,78,42,24,91,33,68,53,42,94,59,64,54,94,63,0,36,59,96,22,79
585,2020-03-19,FL,21480000,88,84,78,98,76,94,68,90,77,57,91,36,96,81,46,91,76,66,42,72,87,94,65,82,46,91,88,100,72,83,77,41,87,89,77,70,86,76,42,55,56,53,89,78,86,100,70,89,39,77,80,71,87,37,88,86,46,65,58,74,76,83,78,59,16,100,88,89,77,89,76,79,67,91,86,69,66,42,79,85,91,91,89,89,53,23,64,73,25,0,66,0,0,88,47,85,41,77,39,66,52,90,63,63,83,75,75,88,56,90,73,75,84,51,47,16,72,88,80,40,78,42,15,98,33,68,53,42,94,57,63,54,94,63,0,36,60,96,22,79
586,2020-03-19,CA,39510000,89,84,78,98,80,94,68,90,77,57,91,36,96,81,46,91,76,66,42,72,87,94,65,83,46,93,88,100,72,83,77,41,87,89,77,70,85,75,42,55,56,53,89,77,86,100,70,89,39,77,80,71,86,37,90,86,47,65,58,72,76,83,78,59,16,100,88,89,81,89,76,75,67,91,86,69,66,43,79,85,91,91,89,89,53,23,60,73,25,0,66,0,0,88,47,83,54,77,39,64,52,90,63,63,86,75,78,91,56,90,73,73,84,65,41,16,60,88,80,47,78,42,24,91,37,68,53,42,94,59,63,54,94,63,0,36,59,96,22,79
587,2020-03-19,CT,3565000,88,81,78,98,80,94,68,90,77,57,91,36,96,81,46,89,76,66,42,72,87,94,65,82,46,93,88,100,72,83,77,41,87,89,77,70,88,75,42,54,56,53,89,78,86,100,70,89,39,77,80,74,86,37,88,86,47,65,58,74,76,83,78,57,16,100,88,89,81,89,76,79,67,91,85,69,70,42,79,85,91,91,89,89,53,23,64,73,25,0,66,0,0,88,42,83,41,77,39,64,52,90,63,63,86,73,78,88,56,91,73,73,84,65,47,16,60,88,80,47,78,41,24,96,33,68,53,42,91,57,63,54,94,63,0,36,59,96,22,79
588,2020-03-19,NJ,8882000,89,84,77,98,80,94,68,90,77,56,91,36,96,81,46,91,74,66,41,72,87,94,64,82,46,93,88,100,72,83,77,41,86,89,77,70,86,75,42,54,56,53,90,78,85,100,70,89,39,77,79,71,86,37,88,86,46,65,58,72,76,83,71,57,16,100,88,89,81,89,73,79,67,91,85,69,66,43,78,85,91,91,89,89,53,23,64,73,25,0,66,0,0,88,47,83,41,77,39,64,52,90,63,63,86,75,78,88,56,90,73,75,84,65,47,16,60,88,80,47,78,42,24,91,33,68,53,42,94,57,63,54,85,63,0,36,59,96,22,82
589,2020-03-19,IL,12670000,88,84,79,98,79,96,68,90,78,62,90,35,92,80,47,94,78,69,42,73,85,94,67,80,46,92,90,100,73,82,81,36,85,88,79,70,85,75,56,45,56,54,90,79,88,96,70,90,39,81,80,72,89,36,86,89,48,67,64,74,77,81,93,55,16,79,88,90,75,90,77,79,72,88,79,69,64,41,80,87,91,90,87,89,56,23,63,77,95,31,66,42,84,86,46,80,44,77,40,65,57,90,63,61,84,77,76,83,62,90,79,73,79,74,43,21,71,100,75,42,78,68,23,91,31,70,54,48,77,58,63,54,97,60,48,37,58,91,23,82
590,2020-03-20,CT,3565000,86,88,84,93,84,92,71,83,67,56,91,35,92,87,53,93,78,67,34,74,81,92,67,82,46,97,89,92,83,82,80,40,85,92,81,72,87,67,35,59,56,74,90,80,85,92,69,92,75,83,83,71,83,36,90,83,66,67,57,94,81,92,83,57,71,85,89,78,100,78,85,83,74,90,87,64,64,34,83,84,91,88,84,82,62,25,85,64,0,47,71,100,0,90,39,73,41,74,46,64,61,89,70,85,84,83,69,82,60,90,69,75,80,69,48,15,47,76,79,54,81,68,25,91,32,88,53,72,78,57,70,27,65,50,0,31,59,91,19,71
591,2020-03-20,IL,12670000,84,89,83,91,92,95,71,84,76,59,90,36,90,84,51,96,77,68,35,75,81,91,69,79,45,94,91,91,83,83,83,36,84,92,81,71,88,68,49,67,55,73,89,79,83,89,68,93,76,83,83,66,91,33,89,91,57,71,57,94,81,89,75,56,69,83,89,78,87,78,90,80,72,87,85,66,64,35,84,84,94,87,81,90,61,25,86,67,46,0,70,0,0,89,42,69,39,74,49,63,60,89,68,47,86,76,71,87,62,89,78,61,81,62,46,35,75,74,77,49,76,61,21,93,36,88,56,74,79,61,68,47,75,44,95,25,46,93,18,73
592,2020-03-20,NY,19450000,86,90,86,93,88,92,71,83,71,56,90,35,92,87,53,93,78,67,34,75,81,92,67,82,46,97,89,92,81,82,80,40,84,92,81,72,87,64,35,76,55,74,90,80,82,91,69,92,75,83,83,72,83,36,90,83,66,68,57,94,79,92,83,57,71,85,89,78,100,78,86,83,74,91,87,64,61,34,85,84,91,88,82,82,62,25,85,63,0,47,71,100,0,90,41,73,43,74,46,64,61,89,70,85,84,78,69,82,60,89,64,75,80,69,44,15,84,76,77,54,81,61,25,91,32,85,54,72,80,57,70,27,65,50,0,34,59,91,18,71
593,2020-03-20,FL,21480000,86,90,84,93,70,92,71,83,67,56,91,35,92,87,53,93,78,67,34,74,81,92,67,82,46,95,89,92,83,82,80,40,85,92,81,72,87,71,35,71,55,74,90,80,85,91,69,92,75,83,83,72,80,36,90,83,100,67,57,94,81,92,83,52,71,85,89,78,88,78,85,83,74,89,87,64,61,34,83,79,91,88,84,82,62,25,85,64,0,19,71,100,0,90,40,78,41,74,46,63,61,89,70,85,83,78,66,82,60,89,64,90,80,55,48,15,84,76,79,48,81,61,23,93,32,88,53,72,80,57,70,27,65,50,0,26,57,91,19,71
594,2020-03-20,CA,39510000,87,90,84,93,84,92,71,83,71,56,91,35,92,87,53,93,78,67,34,74,81,92,67,81,46,97,89,92,83,82,80,40,85,92,81,72,87,67,35,71,55,74,90,78,85,91,67,92,75,83,83,72,83,36,91,83,66,68,57,94,81,92,83,52,71,85,89,78,100,78,85,81,74,90,87,64,61,33,83,84,91,88,84,82,62,25,84,64,0,47,70,100,0,90,40,73,43,74,46,64,61,89,70,85,84,78,69,96,60,89,69,75,80,69,44,15,47,76,79,54,81,61,25,87,35,88,53,72,80,60,70,27,55,50,0,31,59,91,19,71
595,2020-03-20,GA,10620000,86,90,84,93,84,92,71,83,71,56,91,35,92,87,53,93,78,67,34,74,81,92,67,81,46,97,89,92,83,82,80,40,83,92,81,72,87,67,35,59,55,74,90,81,85,91,69,90,75,83,83,72,83,36,90,83,66,68,57,94,81,94,83,62,71,85,89,78,100,75,85,81,74,90,87,64,61,34,83,84,91,89,84,70,62,25,84,64,0,47,70,100,0,90,40,73,41,74,46,64,61,89,70,81,84,83,69,82,60,89,73,75,80,55,44,15,84,76,79,54,81,68,25,91,32,88,53,72,80,57,70,27,65,50,0,31,59,91,19,71
596,2020-03-20,MA,6893000,84,90,86,93,84,92,71,83,67,56,91,35,93,87,53,93,75,67,33,74,81,92,67,82,46,97,89,92,83,82,80,40,84,92,81,72,87,67,35,71,56,74,90,80,85,91,69,92,75,83,83,72,83,36,90,83,38,67,57,94,81,92,83,57,71,85,89,78,100,81,85,83,74,90,87,64,64,34,83,84,91,89,84,85,61,25,85,64,0,47,71,100,0,90,40,73,41,74,46,64,59,89,70,85,84,78,69,82,60,89,69,90,80,69,48,15,47,76,79,54,81,61,25,91,29,88,53,72,72,57,70,27,71,50,0,31,57,91,19,71
597,2020-03-20,NJ,8882000,87,90,86,93,84,92,71,83,67,55,91,35,92,87,53,93,75,66,33,74,81,92,67,82,46,97,89,92,83,82,80,44,84,92,81,72,87,67,35,59,55,74,88,80,82,91,69,92,75,83,82,72,83,36,90,83,100,68,57,94,81,92,88,57,71,85,89,75,100,78,84,83,74,90,87,64,61,33,85,84,91,88,84,82,62,25,85,64,0,47,71,100,0,90,40,73,41,74,46,64,61,89,70,85,84,78,69,82,60,89,69,90,80,69,48,15,47,76,79,54,81,61,25,87,32,88,53,71,80,57,70,27,71,50,0,31,59,91,19,74
598,2020-03-20,MD,6046000,87,91,86,93,88,92,70,83,67,56,91,35,92,87,53,93,78,66,34,74,81,92,67,82,46,97,89,92,83,82,80,40,85,92,81,72,87,67,35,71,55,74,90,80,85,91,69,92,75,83,83,72,83,36,90,80,66,68,57,94,81,92,83,57,71,85,89,78,88,75,85,83,74,90,87,64,61,34,83,84,91,88,84,82,62,25,85,64,0,47,71,100,0,90,40,73,41,74,46,64,59,90,70,85,84,78,69,96,60,90,69,75,80,69,52,15,47,76,79,48,81,61,25,87,32,88,53,72,80,60,71,27,65,50,0,31,59,91,19,71
599,2020-03-20,NC,10490000,86,90,84,93,84,92,71,83,67,56,90,35,92,87,53,93,78,67,34,75,83,92,67,82,46,97,89,92,83,82,80,40,85,92,81,72,87,71,38,71,55,74,93,80,85,91,69,92,75,82,83,72,83,36,91,86,38,68,59,94,79,92,83,57,71,85,89,78,100,78,85,83,74,90,87,64,61,34,83,79,91,88,84,82,62,25,85,64,0,47,70,100,0,90,40,73,41,74,45,64,59,89,70,85,84,78,69,82,60,89,69,75,80,69,48,15,47,91,81,54,81,68,23,91,32,88,53,72,80,57,70,27,65,50,0,31,57,87,20,71
600,2020-03-21,FL,21480000,89,92,87,88,69,92,56,84,69,51,87,36,84,96,54,81,85,68,39,73,67,88,75,83,44,94,86,80,82,85,85,42,88,94,95,71,80,59,59,74,56,52,89,64,77,83,66,95,60,80,85,67,91,35,99,93,80,52,51,89,97,94,86,46,45,80,95,82,71,82,86,90,71,84,83,68,64,38,92,80,100,86,66,96,50,26,62,52,28,0,80,0,0,99,48,82,39,74,43,66,57,97,78,63,95,67,64,93,78,97,79,38,79,81,53,17,0,57,73,39,85,44,26,96,40,96,64,57,100,64,78,50,59,59,45,55,49,95,17,65
601,2020-03-21,GA,10620000,89,92,87,88,80,92,56,84,72,51,87,36,84,94,54,81,85,68,39,73,67,90,75,83,44,97,86,80,82,86,85,42,86,94,95,71,79,58,59,68,56,52,89,64,77,83,66,93,60,80,85,67,93,35,99,93,66,53,51,89,97,97,86,61,45,80,95,82,82,83,86,87,70,85,83,68,64,38,92,79,100,87,66,85,50,26,61,52,28,35,80,0,0,99,48,78,39,74,43,64,57,97,78,65,99,66,66,93,78,97,83,61,79,81,52,17,0,57,73,42,85,36,15,95,40,96,64,57,100,64,78,50,59,59,45,43,49,95,17,65
602,2020-03-21,MA,6893000,85,92,88,88,80,91,56,84,69,51,87,36,83,94,54,81,83,68,40,73,67,90,75,83,44,96,86,80,82,86,85,42,87,94,95,71,80,58,59,74,57,52,89,64,77,83,66,95,60,80,85,67,93,35,99,93,51,52,51,89,97,94,86,54,45,80,95,82,82,82,86,90,70,85,83,68,68,38,92,79,100,87,66,95,46,26,62,52,28,35,80,0,0,99,48,78,39,74,43,64,49,96,78,63,99,67,66,93,78,97,81,38,79,77,53,17,93,57,73,42,85,44,15,95,39,96,64,57,99,64,78,50,56,59,45,43,49,95,17,65
603,2020-03-21,NY,19450000,89,92,88,88,82,92,56,84,72,51,87,36,84,96,54,80,85,68,39,73,67,90,75,83,44,96,86,80,82,85,85,42,87,94,97,73,80,55,59,73,56,52,89,64,74,83,66,95,60,80,85,67,93,35,99,93,66,53,51,89,97,94,86,54,45,80,95,82,82,82,85,90,71,87,83,68,64,38,92,79,100,86,63,96,50,26,62,53,0,35,80,0,0,99,50,78,42,74,43,64,57,97,78,63,99,67,66,93,78,97,79,61,79,77,52,17,0,57,72,42,85,44,15,95,40,93,64,57,100,64,78,50,59,59,45,26,49,95,14,65
604,2020-03-21,IL,12670000,88,91,86,88,85,92,55,85,75,54,88,36,83,94,55,83,85,71,41,74,67,93,78,82,44,94,88,84,82,87,84,34,88,92,95,70,79,59,49,70,56,51,88,66,74,82,69,98,59,81,86,63,97,37,97,97,51,55,56,89,94,90,66,49,45,81,94,84,71,84,90,90,73,86,78,67,68,39,96,81,100,85,66,84,58,24,62,55,52,34,78,0,0,97,47,76,23,75,48,64,54,94,77,54,98,65,71,88,78,94,74,76,77,76,51,31,39,69,74,44,86,61,19,95,51,98,70,51,93,65,77,33,65,55,53,24,54,95,20,69
605,2020-03-21,CT,3565000,89,90,87,88,80,92,56,84,69,51,87,36,84,96,55,80,85,68,39,73,67,90,75,83,44,96,86,80,82,85,85,42,88,94,95,73,80,58,59,68,57,52,89,64,77,84,66,95,60,80,85,70,93,35,99,93,66,52,51,89,97,94,86,54,45,80,95,82,82,82,86,90,71,85,83,68,68,38,92,79,100,86,66,96,50,26,62,52,28,35,80,0,0,99,46,78,39,74,43,64,57,97,78,63,99,66,66,93,78,97,81,61,79,77,53,17,93,57,73,42,85,36,15,95,40,96,64,57,88,64,78,50,59,59,45,43,49,95,17,65
606,2020-03-21,CA,39510000,92,92,87,88,80,92,56,84,72,51,87,36,84,96,54,81,85,68,39,73,67,90,75,83,44,97,86,80,82,85,85,42,88,94,97,73,79,58,59,74,56,52,89,65,77,83,64,95,60,80,85,67,93,35,100,93,66,53,51,90,97,94,86,46,45,80,95,82,82,82,86,87,71,85,83,68,64,38,92,79,100,86,66,96,50,26,61,52,28,35,80,0,0,99,48,78,42,74,43,64,57,97,78,63,99,67,66,87,78,97,81,61,79,77,52,17,93,57,73,42,85,44,15,92,42,96,64,57,100,61,78,50,56,59,45,43,49,95,17,65
607,2020-03-21,NC,10490000,89,92,87,88,80,92,56,84,69,51,87,36,84,96,54,81,85,68,39,73,67,90,75,83,44,97,86,80,82,86,85,42,88,94,95,71,79,59,57,74,56,52,89,64,77,83,66,95,60,82,85,67,93,35,100,95,51,53,59,89,97,94,86,54,45,80,95,82,82,82,86,90,71,85,83,68,64,38,92,80,100,86,67,96,50,26,62,52,0,35,80,0,0,99,48,78,39,74,42,64,49,97,78,63,99,67,66,93,78,97,81,61,79,77,53,17,93,58,73,42,85,36,26,95,40,96,65,57,100,64,78,50,59,59,0,43,49,92,20,65
608,2020-03-21,NJ,8882000,92,92,88,88,80,92,56,84,69,51,87,36,84,96,54,81,83,68,40,73,67,90,74,83,44,96,86,80,82,85,85,42,87,94,95,71,80,58,59,68,56,52,89,64,74,83,66,95,60,80,83,67,93,35,99,93,80,53,51,90,97,94,93,54,45,80,95,83,82,82,87,90,71,85,83,68,64,38,92,79,100,86,66,96,50,26,62,52,28,35,80,0,0,99,48,78,39,74,43,64,57,97,78,63,99,67,66,93,78,97,81,38,79,77,53,17,93,57,73,42,85,44,15,92,40,96,64,61,100,64,78,50,56,59,0,43,49,95,17,73
609,2020-03-21,MD,6046000,92,92,88,88,82,92,56,84,69,51,87,37,84,96,54,81,85,68,39,73,67,90,75,83,44,96,86,80,82,85,85,42,88,94,95,71,80,58,59,74,56,52,89,64,77,83,66,95,60,80,85,67,93,36,99,91,66,53,51,89,97,94,86,54,45,80,95,82,71,83,86,90,70,85,83,68,64,38,92,79,100,86,66,96,50,26,62,52,28,35,80,0,0,99,48,78,39,73,43,64,49,97,78,63,99,67,66,87,78,97,81,61,79,77,54,17,93,57,73,39,85,44,15,92,40,96,65,57,100,61,78,50,59,59,45,43,49,95,17,65
610,2020-03-22,CA,39510000,96,100,94,96,83,100,44,84,79,50,91,37,87,98,56,95,87,68,38,75,71,95,81,90,45,100,88,85,88,84,83,38,89,98,100,76,79,62,35,71,57,95,85,70,76,85,72,97,82,82,94,68,100,39,100,100,49,57,62,98,100,100,87,58,77,72,100,84,76,84,89,100,74,89,77,69,65,39,100,83,95,92,72,100,55,25,98,56,28,35,85,37,0,99,44,90,18,80,49,65,56,100,87,75,99,80,70,94,82,100,92,80,93,73,52,34,46,73,74,44,100,38,23,100,67,100,71,73,99,69,87,100,46,59,0,48,59,100,19,62
611,2020-03-22,IL,12670000,93,99,95,95,85,100,45,83,75,53,90,38,84,98,56,98,88,71,39,75,72,94,82,88,45,100,89,88,87,87,83,33,89,98,99,74,83,60,43,73,56,95,84,70,76,85,72,97,80,81,93,68,100,38,100,100,38,58,60,98,100,100,65,59,76,76,100,84,69,84,93,100,78,87,79,66,64,39,100,85,98,91,71,98,55,23,97,59,53,68,85,61,0,100,48,82,13,78,51,63,56,100,82,64,100,74,72,100,86,100,90,82,94,65,52,23,78,88,74,48,100,48,33,99,72,100,73,79,100,73,82,100,68,52,0,35,48,99,18,63
612,2020-03-22,MA,6893000,90,100,95,96,83,100,44,84,73,50,91,37,86,99,56,95,87,68,38,75,71,95,81,90,45,100,88,85,88,85,83,38,91,98,99,74,81,62,35,71,57,95,85,69,76,85,73,97,82,82,94,68,100,39,99,100,44,59,62,97,100,100,87,61,77,72,100,84,76,83,89,100,76,89,80,69,66,39,100,83,96,95,72,86,55,25,98,56,28,35,86,37,0,99,44,90,29,80,49,65,55,100,87,75,99,80,70,94,82,100,92,51,93,73,53,34,46,73,74,44,100,38,23,100,62,100,71,73,100,71,87,100,63,59,0,48,57,100,19,62
613,2020-03-22,MD,6046000,96,100,95,96,86,100,44,84,73,50,91,38,87,98,56,95,87,69,38,74,71,95,81,90,45,100,88,85,88,84,83,38,89,98,99,74,81,62,35,71,57,95,85,69,76,85,73,97,82,82,94,68,100,39,99,100,49,57,62,97,100,100,87,61,77,72,100,84,79,85,89,100,76,89,80,69,65,39,100,83,95,92,72,100,55,25,98,56,28,35,86,37,0,99,44,90,29,80,49,65,55,100,87,75,99,80,70,94,82,100,92,80,93,73,53,34,46,73,74,44,100,38,23,100,65,100,67,73,99,69,87,100,56,59,0,48,59,100,19,62
614,2020-03-22,NY,19450000,93,100,95,96,86,100,44,84,79,50,92,37,87,98,56,95,87,68,38,76,71,95,81,90,45,100,88,85,88,84,83,38,91,98,100,76,81,60,35,60,57,95,85,69,75,85,73,97,82,82,94,68,100,39,99,100,49,57,62,97,100,100,87,61,77,72,100,84,76,84,90,100,74,90,80,69,65,39,100,83,96,92,70,100,55,25,98,55,0,35,86,37,0,99,45,90,18,80,49,65,56,100,87,75,99,80,70,94,82,100,96,80,93,73,52,17,32,73,75,44,100,38,23,100,65,94,75,73,99,71,87,100,56,59,0,41,59,100,19,62
615,2020-03-22,FL,21480000,93,100,94,96,71,100,44,84,73,50,91,37,87,98,56,95,87,68,38,75,71,93,81,90,45,98,88,85,88,84,83,38,89,98,99,74,81,64,35,71,57,95,85,69,76,85,73,97,82,82,94,68,100,39,99,100,48,59,62,97,100,100,87,58,77,72,100,84,79,84,89,100,74,87,77,69,65,39,100,84,95,92,72,100,55,25,98,56,28,0,86,37,0,99,44,98,29,80,49,65,56,100,87,75,95,80,66,94,82,100,96,51,93,72,53,34,32,73,74,44,100,38,27,98,65,100,71,73,99,71,87,100,56,59,0,50,57,100,19,62
616,2020-03-22,GA,10620000,93,100,94,96,83,100,44,84,79,50,91,37,87,99,56,95,87,68,38,75,71,95,81,90,45,100,88,85,88,85,83,38,86,98,99,74,79,62,35,75,57,95,85,68,76,85,73,98,82,82,94,68,100,39,99,100,49,57,62,97,100,100,87,64,77,72,100,84,76,85,89,100,76,89,80,69,65,39,100,83,96,95,72,100,55,25,98,56,28,35,85,37,0,99,44,90,29,80,49,65,56,100,87,63,99,80,70,94,82,100,88,80,93,72,52,34,32,73,74,44,100,33,23,100,65,100,71,73,99,71,87,100,56,59,0,48,59,100,19,62
617,2020-03-22,NJ,8882000,96,100,95,96,83,100,44,84,73,50,91,37,87,98,56,95,87,69,38,75,71,95,78,90,45,100,88,85,88,84,83,39,91,98,99,74,81,62,35,75,57,95,88,69,75,85,73,97,82,82,93,68,100,39,99,100,48,57,62,98,100,100,90,61,77,72,100,85,76,84,88,100,74,89,80,69,65,39,100,83,96,92,72,100,55,25,98,56,28,35,86,37,0,99,44,90,29,80,49,65,56,100,87,75,99,80,70,94,82,100,92,51,93,73,53,34,46,73,74,44,100,38,23,100,65,100,71,76,99,71,87,100,63,59,0,48,59,100,19,66
618,2020-03-22,CT,3565000,93,98,94,96,83,100,44,84,73,50,91,37,87,98,56,95,87,68,38,75,71,95,81,90,45,100,88,85,88,84,83,38,89,98,99,76,84,62,35,75,57,95,85,69,76,86,73,97,82,82,94,75,100,39,99,100,49,59,62,97,100,100,87,61,77,72,100,84,76,84,89,100,74,89,80,69,66,39,100,83,95,92,72,100,55,25,98,56,28,35,86,38,0,99,42,90,29,80,49,65,56,100,87,75,99,80,70,94,82,100,92,80,93,73,53,34,46,73,74,44,100,33,23,100,65,100,71,73,85,71,87,100,56,59,0,48,59,100,19,62
619,2020-03-22,NC,10490000,93,100,94,96,83,100,44,84,73,50,92,37,87,98,56,95,87,68,38,76,72,95,81,90,45,100,88,85,88,85,83,38,89,98,99,74,79,64,38,71,57,95,82,69,76,85,73,97,82,83,94,68,100,39,100,100,44,57,65,97,100,100,87,61,77,72,100,84,76,84,89,100,74,89,80,69,65,39,100,84,96,92,73,100,55,25,98,56,0,35,85,37,0,99,44,90,29,80,48,65,55,100,87,75,99,80,70,94,82,100,92,80,93,73,53,34,46,73,73,44,100,33,27,100,65,100,67,73,99,71,87,100,56,59,0,48,57,100,19,62
620,2020-03-23,CA,39510000,84,100,99,100,78,92,67,76,68,46,83,34,84,97,52,100,79,67,30,72,91,98,76,83,45,98,97,100,89,85,72,37,85,90,88,76,86,77,54,83,52,100,84,77,89,85,72,94,100,83,100,70,88,35,97,88,48,62,45,89,87,92,80,55,98,88,96,73,81,73,85,92,57,83,80,57,58,32,90,78,82,86,98,80,49,23,100,66,0,43,86,31,0,97,39,82,30,84,65,59,61,98,87,96,88,100,83,100,67,98,100,88,88,90,55,36,33,100,76,37,91,44,20,98,100,93,62,100,98,84,87,50,73,44,37,34,45,98,29,73
